gfp_track_id,onset_frame,gfp_x,gfp_y,gfp_r,bf_track_id,bf_x,bf_y,bf_r,dist_um_onset,dist_norm_onset,match_tier,is_ambiguous,dist_norm_check1,dist_norm_check2,dist_norm_check3,temporally_consistent,bf_earliest_frame
4308,134,1853.467112,174.0679142,12.62909616,16346.0,1855.094236641222,172.51379122042047,18.311575206508408,2.2500739618352803,0.1228771384471362,confident,False,0.2628442088886711,,,False,108.0
4310,133,1067.931352,1987.61066,11.69227107,8199.0,1078.2629133191472,1982.719219538736,32.37646429678915,11.430981982200272,0.3530645557036291,confident,False,0.5467118026426095,0.2822904218345806,0.14129368005774826,True,40.0
4325,132,1211.057863,1764.178109,3.939946367,16539.0,1217.4400189896128,1754.7810524910756,22.15242049051224,11.359427191001682,0.512784920991675,plausible,False,,,,False,106.0
4332,134,226.9647191,2623.216827,6.039823411,8782.0,236.05810533051485,2628.266379995856,20.558487107100326,10.401329655158161,0.5059384769400581,plausible,False,,,,False,46.0
4336,133,249.7847832,696.6540377,12.24674793,14145.0,251.17292339746717,697.1196819707819,14.234357395193756,1.4641577082870036,0.10286082241980082,confident,False,,1.9785944331606964,5.180503138431251,False,86.0
4340,134,521.7858423,385.9586735,12.29820058,16313.0,519.0896138883174,388.1320757593536,32.177159919246655,3.46313803203507,0.10762721261684771,confident,False,0.4618090323017835,0.3806538756731693,,True,104.0
4357,137,514.4507082,2631.37606,10.64020455,15850.0,516.7169001426155,2625.761407944446,23.12687596699495,6.054745545909558,0.2618055959892925,confident,False,,,,False,101.0
4368,135,1567.861763,1050.539946,15.92916112,3974.0,1564.5652944481626,1049.0996000932423,23.59651084544804,3.597402013171112,0.15245482845888972,confident,False,1.432369843253114,,,False,4.0
4369,135,883.5505398,431.2147976,15.18415785,13367.0,875.1413250963395,450.53691001446987,22.119734576423784,21.072705571180713,0.9526653901914789,plausible,False,,,,False,77.0
4375,136,1049.234073,2278.877222,0.198659772,18304.0,1048.3782165182402,2283.707197489487,19.920863960618,4.905216972409617,0.24623515235618545,confident,False,,,,False,120.0
4388,136,355.1162991,829.0238593,7.721368098,16629.0,362.0864053838174,826.9920118627352,10.26195189457042,7.260219391728497,0.7074891274407422,plausible,False,,,,False,108.0
4390,136,2028.550884,2000.146897,11.09475257,10781.0,2042.6835843402357,1993.1640443158117,21.34460355061211,15.763675032046805,0.7385321069406671,plausible,False,,,,False,60.0
4391,135,2348.260398,194.1024867,1.376355277,14986.0,2362.824580701408,179.332246204122,15.401792060411356,20.74308130596983,1.3467966081224847,marginal,False,,,,False,91.0
4393,137,1297.290508,1382.056303,2.68741959,18315.0,1300.3406959745166,1369.4265898476867,12.525022081295704,12.992817284546188,1.0373488525779981,marginal,False,,,,False,117.0
4395,136,132.5786196,3.132816811,4.32208674,15743.0,150.42208742707615,12.898196873925578,12.222554945083653,20.340894569051926,1.6642097057811762,unmatched,False,,,,False,100.0
4419,135,2326.995293,657.0770012,2.296791079,19345.0,2326.7413936736634,644.318971808202,19.963742171640963,12.760555584687365,0.6391865550544967,plausible,False,,,,False,129.0
4434,139,756.6772114,1838.97403,1.809876662,19603.0,773.7671884897719,1834.5588833656464,13.06077842525182,17.651085992985607,1.3514574260641958,marginal,False,,,,False,131.0
4435,139,189.5826066,1173.970221,10.16858631,13460.0,191.87381960578668,1172.4921393364482,13.112046638493949,2.7266063966062766,0.20794666704445577,confident,True,,,,False,79.0
4447,138,1155.437268,1322.505337,14.37780803,10375.0,1156.8794548030282,1319.9569477372231,11.982879066501985,2.9281718886475683,0.24436296756371703,confident,False,2.1148995735343195,12.618893301879522,11.63705500214154,False,56.0
4449,139,2464.747564,209.1974211,4.996862631,17935.0,2476.839656785318,222.75387364028947,14.69769080448407,18.165795149287074,1.2359625325459243,marginal,False,,,,False,117.0
4458,139,2396.916185,1432.658986,10.28564049,2185.0,2403.6794416674697,1440.490268962352,15.431231638840742,10.347494072793674,0.6705552942869971,plausible,False,,,,False,0.0
4461,139,664.355397,2253.70581,8.323188562,16590.0,644.8224007306552,2255.815709801511,16.77077594108484,19.64661854952793,1.171479400747218,marginal,False,,,,False,106.0
4472,139,1735.719569,2417.161007,13.31810926,16813.0,1742.3749000153048,2414.5569984676927,16.42200714924467,7.146627971260758,0.43518602240953635,confident,False,0.816449355582981,1.5239709617127246,,False,106.0
4486,138,2334.351928,759.9545604,7.825446902,15599.0,2330.2416868571645,772.7549565098266,0.1622050249769849,13.444114802422712,82.88346679968936,unmatched,False,,,,False,100.0
4487,136,2562.482956,1064.45696,12.96930359,17939.0,2550.7951801443955,1049.2476367540037,15.830578889200332,19.18143941554048,1.2116701195700503,marginal,False,,,,False,117.0
4495,142,895.238807,2456.657417,7.847270566,10445.0,906.2714364268058,2448.7040592060257,20.670801505391665,13.600544557781259,0.6579592259271496,plausible,False,,,,False,58.0
4501,140,782.5273379,1565.434023,8.49759291,20207.0,772.6171322335452,1574.2366453774832,14.84995640990462,13.255124936114344,0.8926036259118878,plausible,False,,,,False,135.0
4514,141,935.1295094,1655.335414,16.4644093,19116.0,935.9636080628778,1655.3478229503398,17.434965346148992,0.8341909622281813,0.04784586293499207,confident,False,0.4996858060072905,0.22610635119954112,5.021226625907051,False,128.0
4531,142,1129.309026,692.1343154,15.0719806,20677.0,1130.4541461461415,690.2410693530358,16.73740513597131,2.212618526417305,0.13219603089262866,confident,False,0.19560459055097984,2.5414515426356825,,False,136.0
4533,141,1405.667385,1915.858181,1.568447945,17135.0,1397.7455529726026,1907.3170806114824,13.264166530337612,11.649284034524827,0.8782522450906171,plausible,False,,,,False,112.0
4543,140,2148.991423,2198.596428,14.04877189,11307.0,2156.446436311251,2201.339977694793,22.2433898215421,7.943820768291043,0.35713175159110305,confident,False,0.13560307108497202,0.36950295872248495,,True,63.0
4557,140,2463.287466,1715.151262,4.990276543,1678.0,2453.289859614329,1709.6460149839718,9.548077240617154,11.413144971930429,1.1953343782535972,marginal,False,,,,False,0.0
4564,140,1718.039735,241.864043,12.36753484,17346.0,1725.6961255098738,239.2736988572599,9.666521331836211,8.082709843704201,0.8361549689115354,plausible,False,,,,False,111.0
4565,148,694.4199308,175.3906899,11.45987398,18869.0,694.2306901692258,174.55197542100277,13.75399142862924,0.8597988099639545,0.06251267600576398,confident,False,3.876469367605352,,,False,122.0
4567,146,808.8125182,222.1373526,12.63638569,20420.0,816.6062071670556,221.30913767910863,18.745034770750063,7.8375715416441905,0.41811453739600496,confident,False,0.5024699492718825,,,False,137.0
4575,143,2028.110599,1634.51644,12.16213234,18228.0,2029.804339042488,1615.7809448405128,17.702655441828526,18.81189873996506,1.0626597123680988,marginal,False,,,,False,120.0
4576,146,1891.164161,1095.608128,16.35578506,2045.0,1894.1263203020555,1101.9578676141728,26.070894308524394,7.006681161473558,0.26875492181265853,confident,True,,,,False,0.0
4581,143,1023.824883,1642.324891,3.064773701,20673.0,1009.8843452077256,1624.9878693976104,20.96119500169352,22.24659326682522,1.061322756886134,marginal,False,,,,False,138.0
4587,148,1080.572123,383.1585043,13.26267877,14625.0,1084.542751354891,378.372498704717,15.961749198707828,6.218660554391509,0.3895976861292205,confident,False,,,,False,92.0
4588,143,1918.852009,1682.986886,9.371464629,11478.0,1916.4360344979807,1670.181662314669,20.65233718593602,13.031142943954203,0.6309766699348801,plausible,False,,,,False,66.0
4593,143,1870.377498,413.1309444,3.157794828,17400.0,1852.845991437236,418.59126250676576,15.513280448019072,18.362156632250766,1.183641119218951,marginal,False,,,,False,114.0
4601,148,2361.884845,2297.014049,3.961590013,13839.0,2354.00188964085,2297.202861761552,18.174202650577826,7.885216259131754,0.4338686219547053,confident,False,,,,False,83.0
4602,143,770.4632552,2332.939604,5.861866084,20672.0,776.0692388067912,2326.299684440459,14.963358606525798,8.68997030816508,0.5807499864619446,plausible,False,,,,False,140.0
4608,145,2568.533494,2330.817498,1.784255275,20989.0,2574.896113907158,2317.2625642933963,15.332879893446709,14.973949374610042,0.9765907956410671,plausible,False,,,,False,142.0
4610,148,898.0019266,1350.312597,13.5190858,5346.0,905.5107773799084,1365.7123061226173,19.360921153463146,17.132830504506533,0.8849181487132874,plausible,False,,,,False,18.0
