dataset,model_type,features,y_true,oof_prob
A2,GLM,BF (top-20),0,0.928811
A2,GLM,BF (top-20),1,0.915506
A2,GLM,BF (top-20),0,0.309647
A2,GLM,BF (top-20),0,0.379531
A2,GLM,BF (top-20),0,0.228525
A2,GLM,BF (top-20),0,0.023039
A2,GLM,BF (top-20),1,0.787523
A2,GLM,BF (top-20),0,0.156021
A2,GLM,BF (top-20),0,0.445082
A2,GLM,BF (top-20),0,0.278207
A2,GLM,BF (top-20),0,0.484132
A2,GLM,BF (top-20),1,0.63583
A2,GLM,BF (top-20),0,0.935533
A2,GLM,BF (top-20),0,0.039676
A2,GLM,BF (top-20),0,0.203532
A2,GLM,BF (top-20),1,0.243274
A2,GLM,BF (top-20),0,0.28932
A2,GLM,BF (top-20),0,0.194218
A2,GLM,BF (top-20),0,0.460366
A2,GLM,BF (top-20),0,0.185386
A2,GLM,BF (top-20),0,0.048466
A2,GLM,BF (top-20),1,0.776234
A2,GLM,BF (top-20),0,0.099299
A2,GLM,BF (top-20),0,0.322556
A2,GLM,BF (top-20),0,0.195011
A2,GLM,BF (top-20),0,0.699945
A2,GLM,BF (top-20),0,0.06979
A2,GLM,BF (top-20),0,0.078629
A2,GLM,BF (top-20),1,0.57553
A2,GLM,BF (top-20),0,0.062731
A2,GLM,BF (top-20),1,0.828721
A2,GLM,BF (top-20),0,0.23761
A2,GLM,BF (top-20),1,0.019827
A2,GLM,BF (top-20),0,0.76595
A2,GLM,BF (top-20),0,0.114859
A2,GLM,BF (top-20),0,0.148537
A2,GLM,BF (top-20),0,0.530696
A2,GLM,BF (top-20),1,0.37455
A2,GLM,BF (top-20),0,0.333634
A2,GLM,BF (top-20),0,0.373396
A2,GLM,BF (top-20),0,0.351683
A2,GLM,BF (top-20),0,0.49101
A2,GLM,BF (top-20),1,0.246071
A2,GLM,BF (top-20),0,0.444384
A2,GLM,BF (top-20),0,0.417705
A2,GLM,BF (top-20),0,0.119276
A2,GLM,BF (top-20),0,0.399264
A2,GLM,BF (top-20),0,0.225068
A2,GLM,BF (top-20),0,0.216004
A2,GLM,BF (top-20),0,0.495232
A2,GLM,BF (top-20),0,0.602438
A2,GLM,BF (top-20),0,0.359661
A2,GLM,BF (top-20),0,0.855682
A2,GLM,BF (top-20),0,0.507783
A2,GLM,BF (top-20),0,0.95258
A2,GLM,BF (top-20),0,0.617656
A2,GLM,BF (top-20),0,0.035496
A2,GLM,BF (top-20),0,0.428094
A2,GLM,BF (top-20),0,0.237935
A2,GLM,BF (top-20),0,0.498065
A2,GLM,BF (top-20),0,0.662301
A2,GLM,BF (top-20),0,0.49724
A2,GLM,BF (top-20),1,0.587088
A2,GLM,BF (top-20),0,0.277593
A2,GLM,BF (top-20),1,0.458657
A2,GLM,BF (top-20),0,0.239005
A2,GLM,BF (top-20),0,0.321497
A2,GLM,BF (top-20),0,0.597951
A2,GLM,BF (top-20),0,0.446956
A2,GLM,BF (top-20),0,0.407088
A2,GLM,BF (top-20),0,0.118701
A2,GLM,BF (top-20),0,0.18572
A2,GLM,BF (top-20),0,0.149574
A2,GLM,BF (top-20),0,0.437534
A2,GLM,BF (top-20),0,0.708754
A2,GLM,BF (top-20),0,0.113267
A2,GLM,BF (top-20),0,0.412898
A2,GLM,BF (top-20),0,0.494984
A2,GLM,BF (top-20),0,0.296995
A2,GLM,BF (top-20),0,0.58795
A2,GLM,BF (top-20),0,0.038172
A2,GLM,BF (top-20),0,0.353384
A2,GLM,BF (top-20),0,0.422302
A2,GLM,BF (top-20),1,0.7865
A2,GLM,BF (top-20),0,0.251302
A2,GLM,BF (top-20),1,0.882603
A2,GLM,BF (top-20),1,0.128308
A2,GLM,BF (top-20),1,0.878419
A2,GLM,BF (top-20),0,0.3836
A2,GLM,BF (top-20),0,0.302182
A2,GLM,BF (top-20),1,0.789099
A2,GLM,BF (top-20),1,0.960372
A2,GLM,BF (top-20),1,0.441818
A2,GLM,BF (top-20),1,0.688545
A2,GLM,BF (top-20),1,0.877001
A2,GLM,BF (top-20),0,0.57837
A2,GLM,BF (top-20),1,0.271245
A2,GLM,BF (top-20),0,0.53411
A2,GLM,BF (top-20),0,0.601372
A2,GLM,BF (top-20),0,0.547132
A2,GLM,BF (top-20),1,0.168281
A2,GLM,BF (top-20),1,0.5883
A2,GLM,BF (top-20),0,0.018667
A2,GLM,BF (top-20),0,0.110168
A2,GLM,BF (top-20),1,0.260841
A2,GLM,BF (top-20),1,0.792303
A2,GLM,BF (top-20),0,0.663512
A2,GLM,BF (top-20),0,0.360664
A2,GLM,BF (top-20),0,0.285383
A2,GLM,BF (top-20),0,0.698148
A2,GLM,BF (top-20),0,0.349398
A2,GLM,BF (top-20),0,0.758547
A2,GLM,BF (top-20),0,0.704904
A2,GLM,BF (top-20),0,0.0469
A2,GLM,BF (top-20),0,0.762491
A2,GLM,BF (top-20),0,0.164554
A2,GLM,BF (top-20),1,0.575837
A2,GLM,BF (top-20),1,0.78114
A2,GLM,BF (top-20),0,0.829176
A2,GLM,BF (top-20),1,0.900487
A2,GLM,BF (top-20),1,0.657746
A2,GLM,BF (top-20),1,0.21492
A2,GLM,BF (top-20),0,0.06818
A2,GLM,BF (top-20),1,0.268857
A2,GLM,BF (top-20),0,0.990563
A2,GLM,BF (top-20),1,0.601075
A2,GLM,BF (top-20),1,0.755534
A2,GLM,BF (top-20),0,0.492616
A2,GLM,BF (top-20),0,0.158872
A2,GLM,BF (top-20),0,0.348792
A2,GLM,BF (top-20),0,0.689681
A2,GLM,BF (top-20),1,0.669211
A2,GLM,BF (top-20),1,0.860258
A2,GLM,BF (top-20),0,0.445985
A2,GLM,BF (top-20),0,0.29678
A2,GLM,BF (top-20),0,0.161947
A2,GLM,BF (top-20),1,0.611108
A2,GLM,BF (top-20),1,0.234194
A2,GLM,BF (top-20),0,0.010465
A2,GLM,BF (top-20),1,0.382586
A2,GLM,GFP+BF (top-40),1,0.199659
A2,GLM,GFP+BF (top-40),0,0.17392
A2,GLM,GFP+BF (top-40),0,0.176465
A2,GLM,GFP+BF (top-40),1,0.52752
A2,GLM,GFP+BF (top-40),0,0.615482
A2,GLM,GFP+BF (top-40),0,0.027742
A2,GLM,GFP+BF (top-40),0,0.204873
A2,GLM,GFP+BF (top-40),0,0.170993
A2,GLM,GFP+BF (top-40),1,0.326226
A2,GLM,GFP+BF (top-40),0,0.211158
A2,GLM,GFP+BF (top-40),0,0.020545
A2,GLM,GFP+BF (top-40),0,0.042196
A2,GLM,GFP+BF (top-40),0,0.657984
A2,GLM,GFP+BF (top-40),1,0.34306
A2,GLM,GFP+BF (top-40),0,0.293871
A2,GLM,GFP+BF (top-40),0,0.095419
A2,GLM,GFP+BF (top-40),0,0.194109
A2,GLM,GFP+BF (top-40),0,0.442675
A2,GLM,GFP+BF (top-40),0,0.476289
A2,GLM,GFP+BF (top-40),0,0.455897
A2,GLM,GFP+BF (top-40),0,0.138669
A2,GLM,GFP+BF (top-40),0,0.173238
A2,GLM,GFP+BF (top-40),0,0.237825
A2,GLM,GFP+BF (top-40),0,0.163671
A2,GLM,GFP+BF (top-40),0,0.190478
A2,GLM,GFP+BF (top-40),0,0.204773
A2,GLM,GFP+BF (top-40),0,0.015533
A2,GLM,GFP+BF (top-40),0,0.443182
A2,GLM,GFP+BF (top-40),1,0.506443
A2,GLM,GFP+BF (top-40),0,0.822729
A2,GLM,GFP+BF (top-40),0,0.389533
A2,GLM,GFP+BF (top-40),1,0.371808
A2,GLM,GFP+BF (top-40),0,0.975379
A2,GLM,GFP+BF (top-40),0,0.183851
A2,GLM,GFP+BF (top-40),0,0.178717
A2,GLM,GFP+BF (top-40),0,0.151522
A2,GLM,GFP+BF (top-40),0,0.123233
A2,GLM,GFP+BF (top-40),0,0.145298
A2,GLM,GFP+BF (top-40),0,0.610131
A2,GLM,GFP+BF (top-40),0,0.928196
A2,GLM,GFP+BF (top-40),0,0.081619
A2,GLM,GFP+BF (top-40),0,0.06178
A2,GLM,GFP+BF (top-40),0,0.172608
A2,GLM,GFP+BF (top-40),0,0.249723
A2,GLM,GFP+BF (top-40),0,0.407166
A2,GLM,GFP+BF (top-40),0,0.20253
A2,GLM,GFP+BF (top-40),1,0.670428
A2,GLM,GFP+BF (top-40),1,0.355993
A2,GLM,GFP+BF (top-40),0,0.104183
A2,GLM,GFP+BF (top-40),0,0.30633
A2,GLM,GFP+BF (top-40),0,0.262207
A2,GLM,GFP+BF (top-40),0,0.158703
A2,GLM,GFP+BF (top-40),0,0.048803
A2,GLM,GFP+BF (top-40),0,0.180512
A2,GLM,GFP+BF (top-40),0,0.175774
A2,GLM,GFP+BF (top-40),0,0.198822
A2,GLM,GFP+BF (top-40),0,0.799438
A2,GLM,GFP+BF (top-40),0,0.319378
A2,GLM,GFP+BF (top-40),0,0.387258
A2,GLM,GFP+BF (top-40),0,0.619467
A2,GLM,GFP+BF (top-40),0,0.128581
A2,GLM,GFP+BF (top-40),0,0.342477
A2,GLM,GFP+BF (top-40),0,0.077245
A2,GLM,GFP+BF (top-40),0,0.707987
A2,GLM,GFP+BF (top-40),0,0.058676
A2,GLM,GFP+BF (top-40),0,0.205312
A2,GLM,GFP+BF (top-40),0,0.308267
A2,GLM,GFP+BF (top-40),1,0.300945
A2,GLM,GFP+BF (top-40),0,0.115283
A2,GLM,GFP+BF (top-40),0,0.088549
A2,GLM,GFP+BF (top-40),0,0.116141
A2,GLM,GFP+BF (top-40),0,0.355488
