subset,features,y_true,oof_prob
all_b2r,HC + GFP+BF (top-40),0,0.921833
all_b2r,HC + GFP+BF (top-40),1,0.000826
all_b2r,HC + GFP+BF (top-40),0,0.241825
all_b2r,HC + GFP+BF (top-40),0,0.005091
all_b2r,HC + GFP+BF (top-40),0,0.01903
all_b2r,HC + GFP+BF (top-40),0,0.999943
all_b2r,HC + GFP+BF (top-40),0,0.438887
all_b2r,HC + GFP+BF (top-40),1,0.008564
all_b2r,HC + GFP+BF (top-40),0,0.001259
all_b2r,HC + GFP+BF (top-40),0,0.108672
all_b2r,HC + GFP+BF (top-40),0,0.193488
all_b2r,HC + GFP+BF (top-40),0,0.112839
all_b2r,HC + GFP+BF (top-40),0,0.199047
all_b2r,HC + GFP+BF (top-40),0,0.665593
all_b2r,HC + GFP+BF (top-40),1,0.00024
all_b2r,HC + GFP+BF (top-40),0,0.061309
all_b2r,HC + GFP+BF (top-40),0,0.026865
all_b2r,HC + GFP+BF (top-40),0,0.057902
all_b2r,HC + GFP+BF (top-40),0,0.005636
all_b2r,HC + GFP+BF (top-40),0,0.501613
all_b2r,HC + GFP+BF (top-40),0,0.269675
all_b2r,HC + GFP+BF (top-40),0,0.986582
all_b2r,HC + GFP+BF (top-40),0,0.803965
all_b2r,HC + GFP+BF (top-40),0,0.786815
all_b2r,HC + GFP+BF (top-40),0,0.99862
all_b2r,HC + GFP+BF (top-40),0,0.224341
all_b2r,HC + GFP+BF (top-40),0,0.023508
all_b2r,HC + GFP+BF (top-40),0,0.438437
all_b2r,HC + GFP+BF (top-40),0,0.312235
all_b2r,HC + GFP+BF (top-40),0,0.001761
all_b2r,HC + GFP+BF (top-40),0,0.493792
all_b2r,HC + GFP+BF (top-40),0,2.3e-05
all_b2r,HC + GFP+BF (top-40),0,0.097674
all_b2r,HC + GFP+BF (top-40),0,0.46237
all_b2r,HC + GFP+BF (top-40),0,0.013989
all_b2r,HC + GFP+BF (top-40),0,0.342541
all_b2r,HC + GFP+BF (top-40),0,0.050043
all_b2r,HC + GFP+BF (top-40),0,0.153554
all_b2r,HC + GFP+BF (top-40),0,0.000114
all_b2r,HC + GFP+BF (top-40),0,0.15318
all_b2r,HC + GFP+BF (top-40),1,0.11662
all_b2r,HC + GFP+BF (top-40),0,0.001547
all_b2r,HC + GFP+BF (top-40),1,0.727367
all_b2r,HC + GFP+BF (top-40),0,0.043252
all_b2r,HC + GFP+BF (top-40),0,0.004173
all_b2r,HC + GFP+BF (top-40),0,0.422652
all_b2r,HC + GFP+BF (top-40),0,0.087052
all_b2r,HC + GFP+BF (top-40),0,0.005155
all_b2r,HC + GFP+BF (top-40),0,0.001021
all_b2r,HC + GFP+BF (top-40),0,2e-06
all_b2r,HC + GFP+BF (top-40),0,0.000111
all_b2r,HC + GFP+BF (top-40),0,0.134413
all_b2r,HC + GFP+BF (top-40),0,0.001685
all_b2r,HC + GFP+BF (top-40),0,0.143187
all_b2r,HC + GFP+BF (top-40),0,0.484768
all_b2r,HC + GFP+BF (top-40),0,0.002203
all_b2r,HC + GFP+BF (top-40),0,0.03231
all_b2r,HC + GFP+BF (top-40),0,0.013596
all_b2r,HC + GFP+BF (top-40),0,0.389547
all_b2r,HC + GFP+BF (top-40),1,0.034213
all_b2r,HC + GFP+BF (top-40),0,0.305099
all_b2r,HC + GFP+BF (top-40),0,0.233896
all_b2r,HC + GFP+BF (top-40),0,0.593568
all_b2r,HC + GFP+BF (top-40),0,0.011854
all_b2r,HC + GFP+BF (top-40),0,0.649838
all_b2r,HC + GFP+BF (top-40),0,0.00152
all_b2r,HC + GFP+BF (top-40),1,0.034264
all_b2r,HC + GFP+BF (top-40),0,0.992491
all_b2r,HC + GFP+BF (top-40),0,0.670044
all_b2r,HC + GFP+BF (top-40),1,0.600094
all_b2r,HC + GFP+BF (top-40),0,0.054739
all_b2r,HC + GFP+BF (top-40),0,0.001804
all_b2r,HC + GFP+BF (top-40),0,0.01299
all_b2r,HC + GFP+BF (top-40),0,0.047459
all_b2r,HC + GFP+BF (top-40),0,0.776781
all_b2r,HC + GFP+BF (top-40),1,0.875007
all_b2r,HC + GFP+BF (top-40),0,0.131387
all_b2r,HC + GFP+BF (top-40),0,0.54258
all_b2r,HC + GFP+BF (top-40),0,0.502807
all_b2r,HC + GFP+BF (top-40),1,0.788046
all_b2r,HC + GFP+BF (top-40),1,0.45988
all_b2r,HC + GFP+BF (top-40),0,0.289178
all_b2r,HC + GFP+BF (top-40),1,0.100919
all_b2r,HC + GFP+BF (top-40),0,0.007901
all_b2r,HC + GFP+BF (top-40),1,0.849087
all_b2r,HC + GFP+BF (top-40),0,0.248388
all_b2r,HC + GFP+BF (top-40),0,0.011854
all_b2r,HC + GFP+BF (top-40),1,0.998898
all_b2r,HC + GFP+BF (top-40),0,0.023451
all_b2r,HC + GFP+BF (top-40),0,0.051932
all_b2r,HC + GFP+BF (top-40),0,0.065159
all_b2r,HC + GFP+BF (top-40),0,0.743751
all_b2r,HC + GFP+BF (top-40),0,0.694216
all_b2r,HC + GFP+BF (top-40),0,0.075324
all_b2r,HC + GFP+BF (top-40),0,0.000588
all_b2r,HC + GFP+BF (top-40),0,0.449007
all_b2r,HC + GFP+BF (top-40),0,0.000423
all_b2r,HC + GFP+BF (top-40),0,0.000982
all_b2r,HC + GFP+BF (top-40),0,0.082818
all_b2r,HC + GFP+BF (top-40),0,0.771274
all_b2r,HC + GFP+BF (top-40),0,0.458049
all_b2r,HC + GFP+BF (top-40),0,0.09549
all_b2r,HC + GFP+BF (top-40),0,0.009005
all_b2r,HC + GFP+BF (top-40),0,0.17536
all_b2r,HC + GFP+BF (top-40),0,6e-06
all_b2r,HC + GFP+BF (top-40),0,0.939038
all_b2r,HC + GFP+BF (top-40),0,0.461642
all_b2r,HC + GFP+BF (top-40),0,0.012642
all_b2r,HC + GFP+BF (top-40),0,0.001244
all_b2r,HC + GFP+BF (top-40),0,1.4e-05
all_b2r,HC + GFP+BF (top-40),0,0.01084
all_b2r,HC + GFP+BF (top-40),0,0.041097
all_b2r,HC + GFP+BF (top-40),0,0.011563
all_b2r,HC + GFP+BF (top-40),1,0.104932
all_b2r,HC + GFP+BF (top-40),1,0.157472
all_b2r,HC + GFP+BF (top-40),0,0.125747
all_b2r,HC + GFP+BF (top-40),0,0.246762
all_b2r,HC + GFP+BF (top-40),0,0.30682
all_b2r,HC + GFP+BF (top-40),0,0.987339
all_b2r,HC + GFP+BF (top-40),0,0.127589
all_b2r,HC + GFP+BF (top-40),0,0.022946
all_b2r,HC + GFP+BF (top-40),0,0.030805
all_b2r,HC + GFP+BF (top-40),0,0.003949
all_b2r,HC + GFP+BF (top-40),0,0.233936
all_b2r,HC + GFP+BF (top-40),0,1.6e-05
all_b2r,HC + GFP+BF (top-40),0,0.568951
all_b2r,HC + GFP+BF (top-40),1,0.251495
all_b2r,HC + GFP+BF (top-40),1,0.993216
all_b2r,HC + GFP+BF (top-40),0,0.010414
all_b2r,HC + GFP+BF (top-40),0,0.355929
all_b2r,HC + GFP+BF (top-40),0,0.446745
all_b2r,HC + GFP+BF (top-40),1,0.008204
all_b2r,HC + GFP+BF (top-40),0,0.329279
all_b2r,HC + GFP+BF (top-40),0,0.134713
all_b2r,HC + GFP+BF (top-40),1,0.977774
all_b2r,HC + GFP+BF (top-40),0,0.952552
all_b2r,HC + GFP+BF (top-40),0,0.00547
all_b2r,HC + GFP+BF (top-40),0,0.867771
all_b2r,HC + GFP+BF (top-40),1,0.991677
all_b2r,HC + GFP+BF (top-40),0,0.270775
all_b2r,HC + GFP+BF (top-40),0,0.00406
all_b2r,HC + GFP+BF (top-40),1,0.673072
all_b2r,HC + GFP+BF (top-40),0,0.002155
all_b2r,HC + GFP+BF (top-40),0,0.841329
all_b2r,HC + GFP+BF (top-40),0,0.488756
all_b2r,HC + GFP+BF (top-40),0,0.002402
all_b2r,HC + GFP+BF (top-40),1,0.236568
all_b2r,HC + GFP+BF (top-40),0,0.215787
all_b2r,HC + GFP+BF (top-40),0,0.256038
all_b2r,HC + GFP+BF (top-40),0,0.020895
all_b2r,HC + GFP+BF (top-40),1,0.268004
all_b2r,HC + GFP+BF (top-40),0,0.00018
all_b2r,HC + GFP+BF (top-40),1,0.449385
all_b2r,HC + GFP+BF (top-40),0,0.706371
all_b2r,HC + GFP+BF (top-40),0,0.194244
all_b2r,HC + GFP+BF (top-40),1,0.94629
all_b2r,HC + GFP+BF (top-40),0,0.116881
all_b2r,HC + GFP+BF (top-40),0,0.271696
all_b2r,HC + GFP+BF (top-40),0,0.000483
all_b2r,HC + GFP+BF (top-40),0,0.298791
all_b2r,HC + GFP+BF (top-40),0,0.00147
all_b2r,HC + GFP+BF (top-40),0,0.839917
all_b2r,HC + GFP+BF (top-40),0,0.530011
all_b2r,HC + GFP+BF (top-40),0,0.455787
all_b2r,HC + GFP+BF (top-40),0,0.045779
all_b2r,HC + GFP+BF (top-40),0,0.072221
all_b2r,HC + GFP+BF (top-40),0,0.198832
all_b2r,HC + GFP+BF (top-40),1,0.999845
all_b2r,HC + GFP+BF (top-40),0,0.000356
all_b2r,HC + GFP+BF (top-40),0,0.881684
all_b2r,HC + GFP+BF (top-40),1,0.099126
all_b2r,HC + GFP+BF (top-40),0,0.910492
all_b2r,HC + GFP+BF (top-40),0,0.105375
all_b2r,HC + GFP+BF (top-40),1,0.018049
all_b2r,HC + GFP+BF (top-40),0,0.048878
all_b2r,HC + GFP+BF (top-40),0,1e-06
all_b2r,HC + GFP+BF (top-40),0,0.01808
all_b2r,HC + GFP+BF (top-40),0,0.57393
all_b2r,HC + GFP+BF (top-40),0,0.752657
all_b2r,HC + GFP+BF (top-40),0,0.100427
all_b2r,HC + GFP+BF (top-40),0,8.8e-05
all_b2r,HC + GFP+BF (top-40),0,0.255009
all_b2r,HC + GFP+BF (top-40),1,0.582204
all_b2r,HC + GFP+BF (top-40),0,0.006992
all_b2r,HC + GFP+BF (top-40),0,0.023355
all_b2r,HC + GFP+BF (top-40),0,0.041827
all_b2r,HC + GFP+BF (top-40),0,0.072939
all_b2r,HC + GFP+BF (top-40),0,0.405566
all_b2r,HC + GFP+BF (top-40),0,0.793371
all_b2r,HC + GFP+BF (top-40),0,0.057487
all_b2r,HC + GFP+BF (top-40),0,0.04155
all_b2r,HC + GFP+BF (top-40),0,0.007546
all_b2r,HC + GFP+BF (top-40),0,0.005136
all_b2r,HC + GFP+BF (top-40),0,2e-06
all_b2r,HC + GFP+BF (top-40),0,0.422598
all_b2r,HC + GFP+BF (top-40),0,0.014466
all_b2r,HC + GFP+BF (top-40),0,0.997393
all_b2r,HC + GFP+BF (top-40),1,0.922484
all_b2r,HC + GFP+BF (top-40),0,0.482982
all_b2r,HC + GFP+BF (top-40),0,0.006721
all_b2r,HC + GFP+BF (top-40),0,0.617617
all_b2r,HC + GFP+BF (top-40),0,0.001123
all_b2r,HC + GFP+BF (top-40),0,0.197882
all_b2r,HC + GFP+BF (top-40),0,0.72125
all_b2r,HC + GFP+BF (top-40),0,0.007425
all_b2r,HC + GFP+BF (top-40),0,0.116135
all_b2r,HC + GFP+BF (top-40),0,0.004226
all_b2r,HC + GFP+BF (top-40),0,0.276509
all_b2r,HC + GFP+BF (top-40),0,0.011489
all_b2r,HC + GFP+BF (top-40),0,0.324243
all_b2r,HC + GFP+BF (top-40),0,0.508339
all_b2r,HC + GFP+BF (top-40),0,0.218028
all_b2r,HC + GFP+BF (top-40),0,0.08389
all_b2r,HC + GFP+BF (top-40),0,1e-06
all_b2r,HC + GFP+BF (top-40),0,0.94899
all_b2r,HC + GFP+BF (top-40),0,0.000609
all_b2r,HC + GFP+BF (top-40),0,0.028652
all_b2r,HC + GFP+BF (top-40),0,0.29976
all_b2r,HC + GFP+BF (top-40),0,0.505575
all_b2r,HC + GFP+BF (top-40),0,0.005758
all_b2r,HC + GFP+BF (top-40),0,0.008131
all_b2r,HC + GFP+BF (top-40),0,0.323011
all_b2r,HC + GFP+BF (top-40),0,0.116941
all_b2r,HC + GFP+BF (top-40),0,0.945645
all_b2r,HC + GFP+BF (top-40),1,0.89447
all_b2r,HC + GFP+BF (top-40),0,0.008848
all_b2r,HC + GFP+BF (top-40),0,0.102341
all_b2r,HC + GFP+BF (top-40),0,0.128361
