Track_ID,dataset,onset_frame,dist_nearest,n_infected_at_onset,n_within_50,n_within_100,n_within_200
A3_48,A3,17.0,123.69014929513584,10,0,0,1
A3_50,A3,17.0,576.4874268324978,10,0,0,0
A3_53,A3,17.0,564.0190556604185,10,0,0,0
A3_58,A3,17.0,527.4790943879593,10,0,0,0
A3_59,A3,17.0,162.35655844235302,10,0,0,1
A3_60,A3,18.0,35.276101623355416,14,1,1,1
A3_62,A3,18.0,83.33316691117489,14,0,2,3
A3_67,A3,18.0,14.527573024480343,14,1,1,1
A3_69,A3,18.0,548.0433572315305,14,0,0,0
A3_72,A3,18.0,152.10468349511248,14,0,0,1
A3_73,A3,18.0,441.7413289140437,14,0,0,0
A3_74,A3,18.0,181.41065643972811,14,0,0,1
A3_75,A3,18.0,607.7200623422381,14,0,0,0
A3_76,A3,19.0,76.95010714337262,23,0,1,1
A3_77,A3,19.0,317.52471067698673,23,0,0,0
A3_80,A3,19.0,511.7493865077781,23,0,0,0
A3_82,A3,19.0,308.45985190421976,23,0,0,0
A3_84,A3,19.0,272.4343617856539,23,0,0,0
A3_88,A3,19.0,163.072417704721,23,0,0,1
A3_89,A3,19.0,146.08902298391226,23,0,0,1
A3_94,A3,20.0,228.49565421405126,30,0,0,0
A3_96,A3,20.0,148.31969156535075,30,0,0,1
A3_97,A3,20.0,146.3961265847564,30,0,0,1
A3_98,A3,20.0,163.31112580682807,30,0,0,1
A3_99,A3,20.0,107.52329278426231,30,0,0,1
A3_106,A3,20.0,95.86819777972885,30,0,1,2
A3_112,A3,20.0,258.9130225045777,30,0,0,0
A3_113,A3,20.0,541.7181355936792,30,0,0,0
A3_115,A3,20.0,228.52995248823473,30,0,0,0
A3_116,A3,20.0,651.2882841740364,30,0,0,0
A3_120,A3,21.0,601.3517556204462,40,0,0,0
A3_122,A3,21.0,189.1400448983791,40,0,0,1
A3_123,A3,21.0,203.18178794965195,40,0,0,0
A3_125,A3,21.0,154.86381221759385,40,0,0,1
A3_129,A3,21.0,61.208647625395535,40,0,1,4
A3_136,A3,21.0,65.36914447145631,40,0,1,2
A3_139,A3,21.0,189.98727574898118,40,0,0,2
A3_140,A3,21.0,147.54602938522845,40,0,0,2
A3_143,A3,21.0,124.84870292129094,40,0,0,1
A3_144,A3,21.0,110.78766278924293,40,0,0,1
A3_149,A3,22.0,68.6301691252953,50,0,1,3
A3_151,A3,23.0,332.380534819752,55,0,0,0
A3_153,A3,22.0,204.6058878582053,50,0,0,0
A3_156,A3,23.0,273.6147130313661,55,0,0,0
A3_157,A3,23.0,32.93543187923625,55,1,1,1
A3_158,A3,23.0,132.54838817469573,55,0,0,1
A3_160,A3,23.0,123.05548497942114,55,0,0,1
A3_168,A3,22.0,257.07545840691614,50,0,0,0
A3_171,A3,23.0,155.7713136261351,55,0,0,1
A3_174,A3,22.0,174.4933535871828,50,0,0,1
A3_180,A3,22.0,131.89118824966195,50,0,0,1
A3_183,A3,23.0,48.624700471760285,55,1,2,2
A3_190,A3,23.0,71.30351268697751,55,0,1,2
A3_191,A3,22.0,212.88319615773773,50,0,0,0
A3_192,A3,23.0,186.91607866259946,55,0,0,1
A3_197,A3,23.0,281.9045185570539,55,0,0,0
A3_204,A3,22.0,239.74786191499948,50,0,0,0
A3_205,A3,23.0,206.2245946023261,55,0,0,0
A3_206,A3,23.0,278.97715853267425,55,0,0,0
A3_210,A3,22.0,141.49924708641956,50,0,0,2
A3_214,A3,24.0,203.1261519626035,66,0,0,0
A3_215,A3,24.0,75.95537478468783,66,0,1,4
A3_218,A3,24.0,141.2064372059469,66,0,0,1
A3_219,A3,24.0,247.16753049540281,66,0,0,0
A3_220,A3,24.0,281.7980255876103,66,0,0,0
A3_221,A3,24.0,352.8711596054223,66,0,0,0
A3_224,A3,24.0,193.7574640650493,66,0,0,1
A3_230,A3,24.0,79.3329192098057,66,0,1,2
A3_234,A3,24.0,112.12119268737018,66,0,0,1
A3_235,A3,24.0,207.03870350770322,66,0,0,0
A3_238,A3,24.0,36.721065917803344,66,1,1,1
A3_240,A3,24.0,77.96442246292037,66,0,1,2
A3_241,A3,24.0,118.72035413429174,66,0,0,2
A3_242,A3,24.0,161.41708240626824,66,0,0,1
A3_248,A3,24.0,190.19415199991096,66,0,0,1
A3_250,A3,25.0,80.08409553503917,78,0,1,1
A3_251,A3,25.0,52.932975851946956,78,0,1,1
A3_255,A3,25.0,148.91837370551158,78,0,0,1
A3_258,A3,25.0,87.55777300067768,78,0,1,3
A3_260,A3,25.0,218.81919234048314,78,0,0,0
A3_262,A3,25.0,333.07441401785854,78,0,0,0
A3_266,A3,25.0,131.21213567047656,78,0,0,3
A3_267,A3,25.0,183.6799342574502,78,0,0,1
A3_268,A3,25.0,144.11084794668503,78,0,0,2
A3_274,A3,25.0,141.4797941015932,78,0,0,1
A3_277,A3,25.0,74.2396266702026,78,0,1,1
A3_278,A3,25.0,104.35294232944928,78,0,0,2
A3_283,A3,25.0,169.8106026188614,78,0,0,1
A3_285,A3,25.0,416.00333351362184,78,0,0,0
A3_286,A3,25.0,134.60052343958384,78,0,0,2
A3_287,A3,25.0,200.69243168581932,78,0,0,0
A3_288,A3,26.0,38.10315975925749,96,1,2,4
A3_290,A3,26.0,114.7025693635984,96,0,0,2
A3_292,A3,26.0,51.73755908730606,96,0,1,2
A3_293,A3,26.0,39.96772687218532,96,1,2,3
A3_297,A3,26.0,210.59262065614993,96,0,0,0
A3_300,A3,26.0,53.621839496558636,96,0,1,1
A3_303,A3,26.0,140.60992634654835,96,0,0,3
A3_306,A3,26.0,137.3157775722604,96,0,0,1
A3_309,A3,26.0,67.81373251688701,96,0,1,3
A3_311,A3,26.0,65.98429227787717,96,0,1,4
A3_314,A3,26.0,102.95337917769018,96,0,0,2
A3_316,A3,26.0,39.01385633827411,96,1,1,1
A3_318,A3,26.0,98.3036424467418,96,0,1,4
A3_321,A3,26.0,73.3160492563433,96,0,2,3
A3_324,A3,26.0,107.65882515302856,96,0,0,5
A3_326,A3,26.0,76.18859750928014,96,0,1,3
A3_327,A3,26.0,214.8562447157169,96,0,0,0
A3_328,A3,26.0,105.12904513548533,96,0,0,2
A3_333,A3,27.0,330.5401126939268,105,0,0,0
A3_334,A3,27.0,87.58861009691408,105,0,1,2
A3_338,A3,28.0,86.12312386668017,127,0,1,3
A3_339,A3,27.0,165.31554983492603,105,0,0,2
A3_341,A3,27.0,147.20382666621734,105,0,0,1
A3_343,A3,27.0,43.77807617357839,105,1,2,3
A3_347,A3,27.0,100.47941269176741,105,0,0,4
A3_353,A3,27.0,243.69862964429245,105,0,0,0
A3_354,A3,28.0,64.72585149493699,127,0,2,4
A3_355,A3,28.0,29.062430752194615,127,2,2,5
A3_356,A3,28.0,114.50628135228482,127,0,0,2
A3_359,A3,27.0,67.32866670243098,105,0,1,2
A3_360,A3,27.0,42.49068972743406,105,1,1,2
A3_361,A3,28.0,62.800549792758524,127,0,2,6
A3_362,A3,28.0,180.26135473830954,127,0,0,1
A3_363,A3,28.0,38.555005167775754,127,1,2,3
A3_367,A3,27.0,568.3809810533123,105,0,0,0
A3_375,A3,27.0,152.155693914531,105,0,0,3
A3_377,A3,28.0,197.97433091236482,127,0,0,2
A3_380,A3,28.0,55.21256882927206,127,0,1,4
A3_382,A3,27.0,156.09231904207115,105,0,0,2
A3_383,A3,28.0,179.97127813936083,127,0,0,1
A3_384,A3,27.0,56.13930949827715,105,0,1,2
A3_390,A3,29.0,20.30814313163123,131,1,1,6
A3_391,A3,29.0,23.464581237020496,131,1,1,6
A3_401,A3,29.0,24.412650099186774,131,1,1,2
A3_402,A3,29.0,97.70220046576449,131,0,1,2
A3_403,A3,29.0,168.4760946285681,131,0,0,1
A3_411,A3,29.0,103.57521994532138,131,0,0,1
A3_412,A3,29.0,30.206179982742928,131,1,1,3
A3_413,A3,29.0,55.74519616099961,131,0,1,4
A3_416,A3,29.0,97.32414456020028,131,0,1,1
A3_417,A3,29.0,79.86878022511183,131,0,1,1
A3_418,A3,29.0,73.49369248654223,131,0,2,4
A3_421,A3,29.0,61.56394297830385,131,0,2,3
A3_422,A3,29.0,245.34619982300683,131,0,0,0
A3_423,A3,29.0,105.3701628332646,131,0,0,2
A3_427,A3,29.0,87.69741548253589,131,0,3,5
A3_428,A3,29.0,181.83567263512248,131,0,0,1
A3_432,A3,30.0,24.58444359351952,145,1,1,1
A3_439,A3,30.0,87.6507705425528,145,0,1,4
A3_441,A3,30.0,72.15783276849822,145,0,1,1
A3_443,A3,30.0,31.27616411101172,145,1,2,4
A3_444,A3,27.0,97.68295952845544,105,0,1,2
A3_447,A3,30.0,205.9508094428202,145,0,0,0
A3_457,A3,30.0,150.54803916587,145,0,0,3
A3_462,A3,27.0,185.67151181040364,105,0,0,1
A3_467,A3,30.0,117.35480211057995,145,0,0,4
A3_469,A3,30.0,153.12199040558747,145,0,0,1
A3_470,A3,30.0,130.5291258300255,145,0,0,1
A3_472,A3,30.0,80.08447938593288,145,0,1,2
A3_474,A3,30.0,63.101278053893346,145,0,2,3
A3_475,A3,30.0,65.73384375988178,145,0,2,6
A3_478,A3,30.0,67.52594089471259,145,0,2,4
A3_481,A3,30.0,222.02833714840224,145,0,0,0
A3_482,A3,30.0,164.75099335625376,145,0,0,2
A3_486,A3,30.0,45.03213299175736,145,1,1,2
A3_487,A3,30.0,192.74033599297113,145,0,0,1
A3_494,A3,32.0,150.54886736166367,172,0,0,2
A3_496,A3,34.0,93.76078035380046,197,0,1,5
A3_497,A3,34.0,115.85491330647422,197,0,0,2
A3_500,A3,31.0,55.744591857186165,162,0,2,3
A3_503,A3,31.0,40.658389235594655,162,1,2,5
A3_504,A3,34.0,29.809461508830786,197,1,1,1
A3_505,A3,34.0,149.37152841787614,197,0,0,1
A3_507,A3,33.0,115.9561303463331,188,0,0,1
A3_509,A3,31.0,110.98144603937038,162,0,0,5
A3_510,A3,31.0,86.45151349983054,162,0,1,4
A3_511,A3,32.0,106.07595916746607,172,0,0,5
A3_514,A3,33.0,227.17044689716047,188,0,0,0
A3_516,A3,34.0,95.31162385224806,197,0,1,4
A3_517,A3,34.0,185.13664558543167,197,0,0,2
A3_518,A3,31.0,66.72034718575706,162,0,1,1
A3_519,A3,34.0,43.60747848505328,197,1,3,6
A3_522,A3,32.0,100.01391719523328,172,0,0,3
A3_525,A3,32.0,59.64575813607982,172,0,1,6
A3_526,A3,34.0,50.65325067135143,197,0,2,4
A3_527,A3,34.0,143.81689104869156,197,0,0,2
A3_531,A3,34.0,14.78489769486505,197,1,1,6
A3_536,A3,34.0,113.05517842257287,197,0,0,3
A3_538,A3,32.0,95.74340389672516,172,0,1,5
A3_540,A3,34.0,111.3843505540565,197,0,0,4
A3_541,A3,33.0,73.6644021178274,188,0,1,3
A3_544,A3,31.0,65.36970301921158,162,0,1,1
A3_547,A3,34.0,26.779389286334236,197,1,2,6
A3_549,A3,33.0,48.327782951086746,188,1,1,5
A3_550,A3,33.0,228.84664828162687,188,0,0,0
A3_551,A3,33.0,38.73464300308325,188,1,2,4
A3_555,A3,34.0,113.76954034775788,197,0,0,1
A3_562,A3,34.0,64.57158112953566,197,0,3,8
A3_564,A3,34.0,110.29349680580752,197,0,0,5
A3_565,A3,33.0,122.51788356856906,188,0,0,3
A3_569,A3,31.0,44.2941201287585,162,1,1,3
A3_570,A3,33.0,250.18080676767502,188,0,0,0
A3_573,A3,34.0,122.3260428960799,197,0,0,4
A3_581,A3,34.0,30.778130319917253,197,1,1,4
A3_583,A3,32.0,121.34856757251367,172,0,0,5
A3_585,A3,31.0,74.85134897284404,162,0,1,6
A3_590,A3,31.0,136.98660691917627,162,0,0,2
A3_593,A3,34.0,63.74634654319565,197,0,1,6
A3_597,A3,32.0,124.54219896666835,172,0,0,5
A3_600,A3,32.0,64.43578845770894,172,0,1,4
A3_601,A3,33.0,121.30196687123404,188,0,0,3
A3_602,A3,33.0,67.4768002077915,188,0,1,4
A3_614,A3,31.0,52.78356897086651,162,0,2,3
A3_628,A3,35.0,67.64792732826038,209,0,1,3
A3_630,A3,36.0,67.94590190997079,217,0,3,6
A3_633,A3,36.0,127.38212132042445,217,0,0,1
A3_637,A3,32.0,115.12170588579039,172,0,0,2
A3_638,A3,35.0,99.34148961965263,209,0,1,5
A3_639,A3,35.0,69.18251048054805,209,0,2,8
A3_641,A3,35.0,49.705060463446245,209,1,2,6
A3_643,A3,35.0,56.59456635425346,209,0,1,3
A3_644,A3,35.0,280.5561164726239,209,0,0,0
A3_645,A3,35.0,84.02474887252835,209,0,2,4
A3_654,A3,36.0,110.17042676458044,217,0,0,5
A3_659,A3,35.0,81.5220886903043,209,0,1,2
A3_662,A3,35.0,20.250195877109967,209,1,1,4
A3_663,A3,36.0,23.12778192112341,217,1,3,5
A3_667,A3,35.0,229.16546332475966,209,0,0,0
A3_676,A3,33.0,76.95635257701841,188,0,3,6
A3_678,A3,36.0,16.06984533069851,217,2,2,3
A3_680,A3,36.0,52.72151677631713,217,0,1,8
A3_681,A3,36.0,16.931119077847605,217,1,1,5
A3_682,A3,35.0,78.99085911151727,209,0,2,7
A3_689,A3,35.0,22.072824144621787,209,1,1,7
A3_692,A3,35.0,113.3831717530254,209,0,0,1
A3_693,A3,36.0,117.60690911351902,217,0,0,2
A3_694,A3,36.0,62.716680926098576,217,0,1,4
A3_695,A3,36.0,35.657883589549115,217,1,2,6
A3_699,A3,37.0,17.740727531121923,226,2,3,10
A3_703,A3,37.0,105.4230769008549,226,0,0,3
A3_708,A3,32.0,65.27719451953939,172,0,1,1
A3_714,A3,37.0,88.92231548640963,226,0,1,5
A3_716,A3,37.0,119.3473190366719,226,0,0,3
A3_717,A3,37.0,185.245550660386,226,0,0,1
A3_723,A3,37.0,105.83712554554482,226,0,0,3
A3_725,A3,37.0,120.73239798722527,226,0,0,6
A3_726,A3,37.0,188.5643381813769,226,0,0,1
A3_731,A3,37.0,94.67230862934572,226,0,1,6
A3_732,A3,37.0,82.41053891151583,226,0,2,9
A3_734,A3,37.0,111.9457473784046,226,0,0,3
A3_736,A3,37.0,148.69832046807062,226,0,0,4
A3_737,A3,37.0,182.83486266244668,226,0,0,2
A3_740,A3,37.0,20.981065097967193,226,2,4,10
A3_741,A3,37.0,503.4107561520599,226,0,0,0
A3_742,A3,37.0,58.56553720798665,226,0,1,6
A3_743,A3,37.0,135.0486506729973,226,0,0,2
A3_744,A3,37.0,146.25212059066982,226,0,0,5
A3_746,A3,33.0,267.9777473821319,188,0,0,0
A3_748,A3,33.0,99.99534177554419,188,0,1,8
A3_754,A3,33.0,1.6512438137018903,188,1,1,6
A3_756,A3,32.0,81.17228751004755,172,0,1,7
A3_767,A3,45.0,110.83474818243005,343,0,0,4
A3_769,A3,45.0,86.78870185530397,343,0,2,10
A3_771,A3,39.0,68.91221249242325,262,0,2,10
A3_772,A3,45.0,69.54305184273203,343,0,1,6
A3_773,A3,45.0,108.47576594400752,343,0,0,5
A3_774,A3,43.0,86.95486651571954,315,0,3,9
A3_775,A3,39.0,23.45340216990746,262,1,3,10
A3_776,A3,38.0,145.2772447616784,253,0,0,5
A3_777,A3,41.0,68.96834965627234,291,0,5,8
A3_779,A3,41.0,120.36547129109562,291,0,0,4
A3_784,A3,39.0,76.15705126772343,262,0,3,4
A3_785,A3,40.0,162.60580351848589,282,0,0,4
A3_786,A3,44.0,66.88618114292683,327,0,1,3
A3_787,A3,38.0,41.80122140601831,253,1,2,5
A3_788,A3,40.0,25.90118912277802,282,2,4,7
A3_789,A3,42.0,65.80032405998725,292,0,3,5
A3_790,A3,43.0,7.45662053421711,315,1,1,6
A3_791,A3,44.0,15.469954145764119,327,2,3,5
A3_793,A3,42.0,125.84357149680469,292,0,0,3
A3_795,A3,42.0,155.05882057917376,292,0,0,1
A3_796,A3,44.0,28.901550914814692,327,1,3,6
A3_797,A3,44.0,34.448964138781264,327,1,3,11
A3_798,A3,44.0,29.474002383899357,327,1,3,9
A3_800,A3,42.0,96.58378979621749,292,0,1,7
A3_804,A3,38.0,142.1516826703216,253,0,0,2
A3_807,A3,41.0,43.9135724412644,291,1,1,5
A3_808,A3,38.0,202.46164474524483,253,0,0,0
A3_810,A3,42.0,54.97824356608858,292,0,1,4
A3_812,A3,45.0,62.410100726766444,343,0,2,10
A3_813,A3,41.0,24.69620251535845,291,1,3,9
A3_814,A3,39.0,132.35955225563086,262,0,0,2
A3_815,A3,44.0,26.48602014258344,327,1,1,4
A3_817,A3,45.0,69.15849807329884,343,0,1,2
A3_818,A3,39.0,42.23189156022705,262,1,2,9
A3_822,A3,45.0,81.33549995888824,343,0,1,9
A3_825,A3,40.0,84.74039229028085,282,0,1,6
A3_833,A3,45.0,23.35416864500277,343,1,2,6
A3_834,A3,40.0,71.83694363399594,282,0,1,5
A3_835,A3,45.0,64.32625152266588,343,0,1,2
A3_836,A3,39.0,90.6247319632662,262,0,1,3
A3_838,A3,39.0,146.38651489846885,262,0,0,2
A3_841,A3,44.0,107.9484135465877,327,0,0,2
A3_842,A3,45.0,89.94283113848367,343,0,1,6
A3_848,A3,39.0,97.03004827808496,262,0,1,2
A3_853,A3,42.0,26.973282395141055,292,1,2,3
A3_854,A3,39.0,26.765120479785256,262,1,1,2
A3_856,A3,42.0,84.4110951891228,292,0,1,4
A3_857,A3,44.0,77.16068083928556,327,0,2,9
A3_861,A3,42.0,74.1761096819241,292,0,2,5
A3_862,A3,42.0,21.744932913932516,292,2,4,7
A3_866,A3,40.0,125.58238635937626,282,0,0,1
A3_868,A3,39.0,26.125563060103346,262,1,2,5
A3_870,A3,43.0,67.5953021487261,315,0,1,4
A3_874,A3,38.0,226.20042313222976,253,0,0,0
A3_876,A3,44.0,104.27078887015153,327,0,0,7
A3_880,A3,40.0,117.66003249770145,282,0,0,6
A3_881,A3,45.0,29.113028890527566,343,1,1,5
A3_885,A3,38.0,114.22425553291737,253,0,0,4
A3_890,A3,45.0,123.2509378643242,343,0,0,2
A3_891,A3,39.0,43.562462511617134,262,1,2,3
A3_893,A3,39.0,133.76602385682605,262,0,0,2
A3_896,A3,43.0,11.625142078186443,315,1,2,4
A3_898,A3,39.0,22.20454908296974,262,2,2,7
A3_900,A3,43.0,119.8770260335778,315,0,0,1
A3_906,A3,40.0,106.355535591724,282,0,0,2
A3_907,A3,39.0,164.55268842860636,262,0,0,2
A3_913,A3,43.0,95.29053440070606,315,0,2,9
A3_915,A3,44.0,101.8167056995675,327,0,0,4
A3_916,A3,39.0,95.4981529322593,262,0,1,2
A3_922,A3,39.0,94.85503250109359,262,0,2,7
A3_930,A3,39.0,26.81813235242279,262,1,2,5
A3_932,A3,38.0,75.2611292574319,253,0,1,9
A3_933,A3,44.0,73.80663083549042,327,0,2,7
A3_935,A3,45.0,30.427872882479928,343,1,2,11
A3_936,A3,38.0,79.34043232204584,253,0,1,6
A3_937,A3,42.0,201.2550221146556,292,0,0,0
A3_939,A3,42.0,146.68582405869617,292,0,0,2
A3_942,A3,45.0,75.17739450254707,343,0,1,7
A3_948,A3,39.0,3.8567554003073696,262,1,3,4
A3_953,A3,43.0,159.2200247575472,315,0,0,2
A3_956,A3,43.0,71.14225639837491,315,0,3,6
A3_962,A3,41.0,166.85184356727004,291,0,0,3
A3_964,A3,39.0,92.18450341904794,262,0,1,7
A3_966,A3,39.0,160.9634879317652,262,0,0,1
A3_967,A3,45.0,21.061501558140947,343,1,1,5
A3_968,A3,45.0,91.20122799354773,343,0,2,6
A3_973,A3,44.0,148.8312899953194,327,0,0,1
A3_979,A3,39.0,126.94406267040894,262,0,0,4
A3_981,A3,39.0,19.398134109736965,262,1,2,5
A3_987,A3,39.0,56.50425561142144,262,0,3,3
A3_992,A3,39.0,24.882366685912956,262,2,2,6
A3_993,A3,38.0,67.29245271966116,253,0,1,3
A3_994,A3,39.0,23.14302827009467,262,1,2,5
A3_997,A3,39.0,147.04998965036427,262,0,0,2
A3_1001,A3,39.0,47.217914092309016,262,2,2,4
A3_1003,A3,38.0,242.44151556725282,253,0,0,0
A3_1012,A3,38.0,66.48526963848398,253,0,1,10
A3_1015,A3,38.0,62.13014031983269,253,0,1,7
A3_1016,A3,50.0,57.41674669238819,415,0,2,4
A3_1017,A3,51.0,27.910521173881474,425,3,5,12
A3_1019,A3,51.0,50.26877421345857,425,0,2,7
A3_1020,A3,42.0,84.89145432944471,292,0,1,3
A3_1021,A3,47.0,15.509963299430755,363,1,3,10
A3_1023,A3,40.0,31.465480125479875,282,1,2,6
A3_1024,A3,47.0,18.423234441263673,363,1,2,6
A3_1026,A3,48.0,105.39619858214208,384,0,0,1
A3_1027,A3,47.0,4.151472165878544,363,2,3,6
A3_1029,A3,46.0,55.3334511158371,347,0,2,5
A3_1030,A3,47.0,101.03996092342436,363,0,0,8
A3_1034,A3,49.0,65.2120775847866,398,0,3,9
A3_1038,A3,50.0,86.12115886904714,415,0,1,7
A3_1044,A3,40.0,121.25786668963218,282,0,0,8
A3_1046,A3,53.0,82.35613623938472,431,0,2,7
A3_1047,A3,44.0,1.9874208540197835,327,2,3,5
A3_1050,A3,48.0,63.73147855423178,384,0,1,1
A3_1052,A3,44.0,58.20134811339222,327,0,1,6
A3_1054,A3,53.0,117.65363602687927,431,0,0,11
A3_1058,A3,43.0,125.46974534525765,315,0,0,3
A3_1059,A3,48.0,47.301170941248074,384,1,3,9
A3_1064,A3,47.0,102.63424010196121,363,0,0,2
A3_1066,A3,50.0,35.2192116904091,415,1,3,8
A3_1071,A3,47.0,67.60358206455344,363,0,1,4
A3_1082,A3,49.0,97.21285758607712,398,0,1,4
A3_1086,A3,49.0,23.047037483353666,398,1,2,8
A3_1089,A3,51.0,48.5365604754152,425,1,2,10
A3_1090,A3,48.0,22.47783212479342,384,1,2,8
A3_1091,A3,42.0,94.68424550851557,292,0,1,4
A3_1093,A3,48.0,95.9817044998416,384,0,1,8
A3_1097,A3,52.0,45.9251249728579,424,1,3,7
A3_1101,A3,46.0,74.40458501945538,347,0,1,4
A3_1106,A3,53.0,21.239291711840224,431,1,1,7
A3_1110,A3,49.0,122.4435249172613,398,0,0,3
A3_1112,A3,46.0,32.20567231975866,347,1,1,5
A3_1113,A3,49.0,29.437268387619202,398,1,3,12
A3_1117,A3,47.0,155.26965918325547,363,0,0,2
A3_1119,A3,48.0,127.56551061116012,384,0,0,5
A3_1121,A3,49.0,109.55799854041061,398,0,0,10
A3_1127,A3,44.0,64.85677813632618,327,0,1,2
A3_1130,A3,52.0,66.30052262255306,424,0,4,9
A3_1131,A3,47.0,106.48843187550115,363,0,0,7
A3_1133,A3,44.0,50.77267789610171,327,0,5,11
A3_1134,A3,52.0,88.1413756544344,424,0,1,10
A3_1135,A3,50.0,151.0586023894717,415,0,0,1
A3_1137,A3,46.0,41.572276075493896,347,1,3,12
A3_1138,A3,48.0,42.59499420260201,384,1,4,9
A3_1141,A3,52.0,57.50035432639178,424,0,3,11
A3_1144,A3,51.0,57.28258879605272,425,0,3,10
A3_1146,A3,41.0,55.8546430779719,291,0,1,6
A3_1147,A3,49.0,102.5533398797497,398,0,0,6
A3_1148,A3,46.0,70.9295591219854,347,0,2,6
A3_1149,A3,41.0,18.780578590267663,291,1,6,11
A3_1151,A3,46.0,99.9279848887724,347,0,1,3
A3_1154,A3,47.0,74.05933307977617,363,0,2,6
A3_1155,A3,50.0,102.32367360354927,415,0,0,11
A3_1157,A3,43.0,103.0681943434652,315,0,0,10
A3_1158,A3,52.0,116.22327167059451,424,0,0,3
A3_1162,A3,53.0,74.9587339320654,431,0,1,10
A3_1165,A3,51.0,43.83618550522607,425,2,2,10
A3_1166,A3,51.0,43.20826867997486,425,1,4,6
A3_1173,A3,43.0,45.358751604630456,315,1,1,3
A3_1174,A3,46.0,86.57234377277541,347,0,1,2
A3_1179,A3,49.0,26.888051994066224,398,2,3,4
A3_1180,A3,47.0,26.861825975717043,363,1,1,1
A3_1181,A3,48.0,99.83955905580068,384,0,1,9
A3_1182,A3,53.0,41.2598175834541,431,1,3,11
A3_1191,A3,47.0,16.44786852175846,363,1,4,11
A3_1193,A3,40.0,80.83856431032339,282,0,2,7
A3_1194,A3,51.0,35.67381241325738,425,1,4,5
A3_1196,A3,49.0,79.97698685662336,398,0,1,8
A3_1197,A3,53.0,38.72905705683583,431,1,1,8
A3_1198,A3,49.0,174.67389978388942,398,0,0,1
A3_1200,A3,47.0,44.064625497835564,363,1,1,5
A3_1204,A3,43.0,129.13227869266365,315,0,0,3
A3_1206,A3,51.0,85.04302174746952,425,0,3,3
A3_1210,A3,50.0,108.59603275570669,415,0,0,8
A3_1214,A3,47.0,38.786388419662785,363,1,1,8
A3_1216,A3,53.0,50.84299035040622,431,0,3,8
A3_1225,A3,50.0,68.85686555072924,415,0,1,6
A3_1226,A3,44.0,60.93887846513826,327,0,2,4
A3_1229,A3,43.0,6.214423179118164,315,2,6,9
A3_1230,A3,50.0,144.88969520568003,415,0,0,3
A3_1231,A3,47.0,66.32017132732801,363,0,2,8
A3_1239,A3,49.0,181.17314771774699,398,0,0,4
A3_1240,A3,51.0,23.46503083872897,425,1,3,8
A3_1241,A3,51.0,42.250969154089184,425,1,2,8
A3_1242,A3,46.0,99.12953382931863,347,0,1,5
A3_1245,A3,52.0,93.25928769803109,424,0,1,6
A3_1251,A3,43.0,19.17275364633293,315,1,1,3
A3_1254,A3,42.0,176.3999320609857,292,0,0,5
A3_1255,A3,48.0,116.39291549174752,384,0,0,3
A3_1257,A3,53.0,53.118314219787045,431,0,3,8
A3_1259,A3,53.0,137.52440846841043,431,0,0,6
A3_1261,A3,47.0,80.00853327892206,363,0,2,7
A3_1265,A3,52.0,36.189583353577184,424,2,4,9
A3_1295,A3,42.0,61.8849758288483,292,0,1,3
A3_1302,A3,46.0,15.315306378599296,347,2,4,8
A3_1303,A3,44.0,97.42138031876543,327,0,2,5
A3_1305,A3,46.0,151.28119896961772,347,0,0,3
A3_1307,A3,47.0,59.45437800369763,363,0,3,10
A3_1321,A3,46.0,86.48391331763983,347,0,1,2
A3_1325,A3,43.0,124.33813889058545,315,0,0,4
A3_1328,A3,49.0,30.43803659314355,398,1,4,12
A3_1332,A3,49.0,21.0135621100716,398,1,2,4
A3_1339,A3,49.0,19.67221239549453,398,2,3,7
A3_1341,A3,49.0,30.52846581887674,398,1,1,6
A3_1342,A3,50.0,108.08482993592222,415,0,0,4
A3_1343,A3,43.0,33.788839802687114,315,1,1,4
A3_1347,A3,43.0,110.89761749295873,315,0,0,2
A3_1352,A3,50.0,32.31176802123738,415,1,2,9
A3_1391,A3,55.0,82.1502610914258,466,0,3,6
A3_1397,A3,46.0,39.51608789490046,347,1,3,12
A3_1398,A3,57.0,49.644802468729544,484,1,2,10
A3_1401,A3,54.0,52.18731700832961,439,0,6,12
A3_1402,A3,54.0,49.263718733830075,439,1,3,9
A3_1405,A3,56.0,124.24992696706666,478,0,0,2
A3_1410,A3,57.0,46.65406021495236,484,1,2,10
A3_1412,A3,55.0,138.63891280557942,466,0,0,6
A3_1415,A3,56.0,97.25843264267957,478,0,1,4
A3_1417,A3,57.0,27.786780159819962,484,2,5,12
A3_1418,A3,56.0,20.32725480884813,478,1,2,7
A3_1419,A3,54.0,112.25541480471071,439,0,0,8
A3_1421,A3,57.0,60.79215034548331,484,0,1,6
A3_1425,A3,57.0,18.066151799450957,484,1,2,7
A3_1426,A3,54.0,65.32883361317019,439,0,2,4
A3_1428,A3,54.0,84.19122790101807,439,0,1,2
A3_1432,A3,57.0,39.777880353888946,484,1,2,6
A3_1434,A3,46.0,262.46924609812595,347,0,0,0
A3_1436,A3,54.0,90.61091812759483,439,0,1,5
A3_1442,A3,55.0,67.03601987748777,466,0,1,6
A3_1456,A3,52.0,17.8347682238166,424,2,3,6
A3_1461,A3,51.0,64.98555824185615,425,0,1,6
