Track ID,mean_speed,group
1685,5.708180153380307,non_infected
1689,6.068072267086718,non_infected
1691,5.742440018747481,non_infected
1711,8.26675324758656,non_infected
1715,5.480393958821926,non_infected
1718,6.892354055134441,non_infected
1725,7.278957959383888,non_infected
1727,6.374818617655417,non_infected
1728,6.777052637942505,non_infected
1729,8.419805032102293,non_infected
1730,8.906217643318735,non_infected
1737,4.410091462557036,non_infected
1741,7.7529718028248285,non_infected
1742,4.774991585086446,infected
1744,7.755599201241524,non_infected
1747,8.32719449311274,non_infected
1751,5.38803455894218,infected
1757,6.483225993605923,non_infected
1761,6.473599550528314,non_infected
1762,7.306252677486788,non_infected
1764,8.472351256520959,non_infected
1773,6.043886274247443,non_infected
1787,7.005123664600398,non_infected
1790,6.146800876682065,non_infected
1792,9.060420960984171,non_infected
1796,8.524946303887692,non_infected
1798,5.634611963747506,non_infected
1799,4.784460243997312,non_infected
1802,8.389470109460108,non_infected
1805,6.760361804632509,non_infected
1809,5.133417378559939,non_infected
1812,7.669423744196749,non_infected
1815,11.117896413449616,infected
1817,8.317020804663699,non_infected
1818,8.093427253515904,non_infected
1819,5.766865320233256,non_infected
1823,5.762062378332915,non_infected
1824,4.580160585450612,non_infected
1826,6.533711905436841,infected
1827,2.9433227837525027,non_infected
1831,6.78351362387811,non_infected
1833,7.460889264298938,non_infected
1834,9.513465499055062,non_infected
1839,8.260465917970956,non_infected
1849,7.4521674024933455,infected
1851,8.875222200298328,non_infected
1853,8.421399197423796,non_infected
1859,7.87161430121749,non_infected
1861,3.7735876807547752,non_infected
1865,7.219682866176846,non_infected
1877,5.823935994849507,non_infected
1887,9.365800529341865,non_infected
1891,6.3442130156523096,non_infected
1903,7.015171173911595,non_infected
1905,6.961546388958869,non_infected
1914,8.959344001702714,non_infected
1922,5.626587904142476,non_infected
1925,7.061542880515467,non_infected
1929,5.501289329009237,non_infected
1931,6.956258016171081,non_infected
1942,8.028030611248056,non_infected
1947,6.978693150807447,non_infected
1964,4.652720695992575,non_infected
1965,8.41128661273988,non_infected
1966,4.776269652015172,non_infected
1969,9.283569836534069,non_infected
1972,5.728532373263617,non_infected
1976,7.2959125702799055,non_infected
1980,8.473058058016068,non_infected
1981,5.347818555698039,non_infected
1983,6.407042880677389,non_infected
1985,8.689016449949976,infected
1987,8.903373644838299,non_infected
1989,6.623621155217501,non_infected
1996,5.479031237876822,non_infected
1998,7.948821946749989,non_infected
2008,5.45509914831246,non_infected
2028,7.982783818277953,non_infected
2044,6.894831424755126,non_infected
2045,5.347434141257198,non_infected
2048,5.658535425294996,non_infected
2064,6.651444376611079,non_infected
2065,6.84542499853601,non_infected
2069,11.103165503694994,non_infected
2076,4.215821905014044,non_infected
2078,7.731682249167612,non_infected
2094,7.687483022289007,non_infected
2098,6.575252984612771,non_infected
2102,7.26023611755866,non_infected
2103,5.808114366346271,non_infected
2115,7.311842202352162,non_infected
2118,7.384805142597192,non_infected
2120,7.914156250046343,non_infected
2127,8.095866176982412,non_infected
2139,7.402901251744199,non_infected
2147,6.4365293215325305,non_infected
2154,4.285981053432911,non_infected
2155,7.965348951136356,non_infected
2169,8.879172199064993,non_infected
2171,9.78234912405293,non_infected
2180,7.092384279776722,non_infected
2185,6.536535800493768,non_infected
2188,6.619823273159084,non_infected
2189,9.697038660680361,non_infected
2190,10.148224026085854,non_infected
2191,7.636427989573859,infected
2196,6.486028536089566,non_infected
2203,9.17073196287568,non_infected
2207,6.3587202835133185,non_infected
2208,7.424440002837506,non_infected
2219,7.51134652002952,non_infected
2220,7.8974143025210495,non_infected
2224,8.3546494984233,non_infected
2227,5.818095781927754,non_infected
2234,6.614142331506786,infected
2240,8.104868125588856,non_infected
2243,7.982636737528626,non_infected
2245,5.931426921781985,non_infected
