dataset,arch,mode,lambda,track_id,y_cls,oof_prob,y_reg,oof_reg_min
A2+A3,dual_branch,multitask,0.3,2387,0,0.5972266793251038,1470.0562744140625,1626.2703857421875
A2+A3,dual_branch,multitask,0.3,2450,0,0.633215606212616,1740.0665283203125,1529.900146484375
A2+A3,dual_branch,multitask,0.3,2452,0,0.4919486343860626,2145.08203125,1887.5108642578125
A2+A3,dual_branch,multitask,0.3,2458,1,0.5661197900772095,810.031005859375,1714.3839111328125
A2+A3,dual_branch,multitask,0.3,2530,1,0.5154685974121094,990.037841796875,1796.496826171875
A2+A3,dual_branch,multitask,0.3,2533,0,0.5151734948158264,2115.080810546875,1794.9417724609375
A2+A3,dual_branch,multitask,0.3,2603,0,0.6280527114868164,2790.106689453125,1561.9906005859375
A2+A3,dual_branch,multitask,0.3,2621,0,0.4968150556087494,1755.067138671875,1891.0731201171875
A2+A3,dual_branch,multitask,0.3,2666,1,0.5646806955337524,915.0349731445312,1677.1385498046875
A2+A3,dual_branch,multitask,0.3,2705,1,0.5165407061576843,915.0349731445312,1842.9078369140625
A2+A3,dual_branch,multitask,0.3,2736,0,0.577648401260376,2685.102783203125,1688.3341064453125
A2+A3,dual_branch,multitask,0.3,2757,0,0.48415857553482056,1335.051025390625,1911.146484375
A2+A3,dual_branch,multitask,0.3,2813,1,0.5180883407592773,810.031005859375,1777.99609375
A2+A3,dual_branch,multitask,0.3,2815,1,0.5047391057014465,735.0281372070312,1870.958251953125
A2+A3,dual_branch,multitask,0.3,2839,0,0.5116381645202637,1935.073974609375,1788.5386962890625
A2+A3,dual_branch,multitask,0.3,2863,0,0.482919305562973,1815.0694580078125,1915.058349609375
A2+A3,dual_branch,multitask,0.3,2870,1,0.5775454044342041,465.0177917480469,1675.3717041015625
A2+A3,dual_branch,multitask,0.3,2895,0,0.5842971205711365,1875.07177734375,1660.0655517578125
A2+A3,dual_branch,multitask,0.3,2905,0,0.5155394673347473,1830.0699462890625,1817.3748779296875
A2+A3,dual_branch,multitask,0.3,2918,1,0.5907177329063416,1065.040771484375,1655.159423828125
A2+A3,dual_branch,multitask,0.3,2921,0,0.5919367671012878,1140.0435791015625,1652.62158203125
A2+A3,dual_branch,multitask,0.3,2963,0,0.5984506011009216,2340.089599609375,1635.549072265625
A2+A3,dual_branch,multitask,0.3,2982,0,0.5753103494644165,1695.0648193359375,1646.94189453125
A2+A3,dual_branch,multitask,0.3,2988,1,0.7747605443000793,360.0137634277344,1050.391357421875
A2+A3,dual_branch,multitask,0.3,3054,0,0.5120441317558289,2280.087158203125,1794.532958984375
A2+A3,dual_branch,multitask,0.3,3099,1,0.6056405305862427,870.0332641601562,1600.643310546875
A2+A3,dual_branch,multitask,0.3,3103,0,0.5127665996551514,1530.0584716796875,1794.0599365234375
A2+A3,dual_branch,multitask,0.3,3112,0,0.5153852105140686,1590.060791015625,1796.6107177734375
A2+A3,dual_branch,multitask,0.3,3113,0,0.6485608220100403,2040.0780029296875,1500.9373779296875
A2+A3,dual_branch,multitask,0.3,3135,0,0.6233276128768921,1230.0469970703125,1556.4276123046875
A2+A3,dual_branch,multitask,0.3,3165,0,0.5584632754325867,1890.072265625,1695.1397705078125
A2+A3,dual_branch,multitask,0.3,3199,1,0.6073051691055298,810.031005859375,1615.7747802734375
A2+A3,dual_branch,multitask,0.3,3277,1,0.5131835341453552,825.0315551757812,1794.38671875
A2+A3,dual_branch,multitask,0.3,3299,1,0.6883854269981384,795.0303955078125,1349.002685546875
A2+A3,dual_branch,multitask,0.3,3312,0,0.502094030380249,1440.0550537109375,1878.002197265625
A2+A3,dual_branch,multitask,0.3,3318,0,0.5148631930351257,1560.0596923828125,1785.34228515625
A2+A3,dual_branch,multitask,0.3,3330,0,0.5194257497787476,1935.073974609375,1799.0408935546875
A2+A3,dual_branch,multitask,0.3,3338,1,0.6422977447509766,255.00975036621094,1502.2730712890625
A2+A3,dual_branch,multitask,0.3,3355,0,0.5710349082946777,1680.064208984375,1659.3778076171875
A2+A3,dual_branch,multitask,0.3,3442,1,0.5254678130149841,585.0223999023438,1784.4776611328125
A2+A3,dual_branch,multitask,0.3,3478,0,0.622516393661499,1350.0516357421875,1586.747314453125
A2+A3,dual_branch,multitask,0.3,3492,1,0.5863131284713745,705.0269775390625,1664.0916748046875
A2+A3,dual_branch,multitask,0.3,3521,0,0.6171659827232361,2025.0775146484375,1572.163818359375
A2+A3,dual_branch,multitask,0.3,3540,1,0.6957594752311707,375.01434326171875,1333.43505859375
A2+A3,dual_branch,multitask,0.3,3556,0,0.6985275149345398,1500.057373046875,1334.8861083984375
A2+A3,dual_branch,multitask,0.3,3684,0,0.4808391332626343,2100.080322265625,1921.5211181640625
A2+A3,dual_branch,multitask,0.3,3718,0,0.5276241302490234,1845.070556640625,1814.634521484375
A2+A3,dual_branch,multitask,0.3,3828,1,0.6067222952842712,975.0372924804688,1606.2725830078125
A2+A3,dual_branch,multitask,1.0,15,1,0.46109291911125183,315.010498046875,1987.09375
A2+A3,dual_branch,multitask,1.0,31,0,0.659973680973053,1860.0618896484375,1486.5081787109375
A2+A3,dual_branch,multitask,1.0,38,0,0.5021435022354126,1635.054443359375,1953.638427734375
A2+A3,dual_branch,multitask,1.0,43,1,0.7022344470024109,105.00349426269531,1390.686279296875
A2+A3,dual_branch,multitask,1.0,46,0,0.5722891092300415,1620.053955078125,1698.37890625
A2+A3,dual_branch,multitask,1.0,54,0,0.5068166255950928,1965.0654296875,1867.4168701171875
A2+A3,dual_branch,multitask,1.0,57,0,0.6043494939804077,1500.0499267578125,1650.1102294921875
A2+A3,dual_branch,multitask,1.0,92,0,0.5904417634010315,3555.118408203125,1676.99951171875
A2+A3,dual_branch,multitask,1.0,97,1,0.6876432299613953,900.0299682617188,1424.521240234375
A2+A3,dual_branch,multitask,1.0,102,0,0.4940977692604065,3150.10498046875,1820.34765625
A2+A3,dual_branch,multitask,1.0,108,0,0.5809272527694702,1950.06494140625,1667.0775146484375
A2+A3,dual_branch,multitask,1.0,117,0,0.582587718963623,2985.099365234375,1662.4381103515625
A2+A3,dual_branch,multitask,1.0,122,0,0.5756233334541321,1950.06494140625,1695.843017578125
A2+A3,dual_branch,multitask,1.0,134,1,0.5867003202438354,585.0194702148438,1650.9630126953125
A2+A3,dual_branch,multitask,1.0,146,0,0.5682883858680725,1125.0374755859375,1700.70849609375
A2+A3,dual_branch,multitask,1.0,172,0,0.5731559991836548,1710.056884765625,1684.5321044921875
A2+A3,dual_branch,multitask,1.0,181,0,0.6478658318519592,3525.117431640625,1517.3233642578125
A2+A3,dual_branch,multitask,1.0,192,0,0.5138450264930725,3360.11181640625,1918.21630859375
A2+A3,dual_branch,multitask,1.0,197,0,0.5720357894897461,2115.0703125,1697.46337890625
A2+A3,dual_branch,multitask,1.0,201,0,0.4736100137233734,1215.0404052734375,1907.2435302734375
A2+A3,dual_branch,multitask,1.0,204,0,0.5217021703720093,2040.06787109375,1736.18896484375
A2+A3,dual_branch,multitask,1.0,207,0,0.5460493564605713,1815.0604248046875,1688.0888671875
A2+A3,dual_branch,multitask,1.0,224,0,0.5560750365257263,1485.0494384765625,1733.2713623046875
A2+A3,dual_branch,multitask,1.0,226,0,0.5582345128059387,2760.091796875,1741.99853515625
A2+A3,dual_branch,multitask,1.0,232,0,0.5267448425292969,1665.055419921875,1835.5830078125
A2+A3,dual_branch,multitask,1.0,242,0,0.6240828633308411,3555.118408203125,1550.764892578125
A2+A3,dual_branch,multitask,1.0,260,0,0.46424251794815063,1890.06298828125,1986.38916015625
A2+A3,dual_branch,multitask,1.0,261,0,0.6106336712837219,1320.0439453125,1586.9300537109375
A2+A3,dual_branch,multitask,1.0,272,1,0.6755462884902954,435.0144958496094,1381.4993896484375
A2+A3,dual_branch,multitask,1.0,283,0,0.46951109170913696,1650.054931640625,1905.5145263671875
A2+A3,dual_branch,multitask,1.0,285,0,0.46257853507995605,1545.0513916015625,1937.1478271484375
A2+A3,dual_branch,multitask,1.0,286,1,0.5323706269264221,630.02099609375,1714.3299560546875
A2+A3,dual_branch,multitask,1.0,287,0,0.4464918375015259,3660.121826171875,2042.9088134765625
A2+A3,dual_branch,multitask,1.0,289,0,0.46716180443763733,1590.052978515625,1920.613525390625
A2+A3,dual_branch,multitask,1.0,308,0,0.5412349700927734,1830.0609130859375,1794.3466796875
A2+A3,dual_branch,multitask,1.0,312,0,0.731263279914856,1665.055419921875,1324.02001953125
A2+A3,dual_branch,multitask,1.0,331,0,0.6426967978477478,3330.11083984375,1523.7911376953125
A2+A3,dual_branch,multitask,1.0,334,0,0.4752741754055023,2235.074462890625,1873.8876953125
A2+A3,dual_branch,multitask,1.0,362,0,0.5708900690078735,1500.0499267578125,1552.297607421875
A2+A3,dual_branch,multitask,1.0,368,0,0.5499967932701111,3375.1123046875,1677.2337646484375
A2+A3,dual_branch,multitask,1.0,370,0,0.6781291961669922,1950.06494140625,1447.112060546875
A2+A3,dual_branch,multitask,1.0,380,0,0.5596862435340881,3555.118408203125,1697.7099609375
A2+A3,dual_branch,multitask,1.0,384,0,0.579214334487915,3075.102294921875,1671.8486328125
A2+A3,dual_branch,multitask,1.0,395,0,0.5827761292457581,2415.080322265625,1661.9735107421875
A2+A3,dual_branch,multitask,1.0,396,0,0.5901107788085938,2460.08203125,1676.7470703125
A2+A3,dual_branch,multitask,1.0,404,0,0.6758201718330383,2835.094482421875,1452.384521484375
A2+A3,dual_branch,multitask,1.0,416,1,0.46677958965301514,540.0180053710938,1876.990478515625
A2+A3,dual_branch,multitask,1.0,422,1,0.6629398465156555,735.0244750976562,1424.2825927734375
A2+A3,dual_branch,multitask,1.0,428,0,0.6701367497444153,1740.0579833984375,1463.25390625
A2+A3,dual_branch,multitask,1.0,430,0,0.5328513383865356,2715.09033203125,1711.0137939453125
A2+A3,dual_branch,multitask,1.0,437,0,0.5607970952987671,3000.099853515625,1704.2734375
A2+A3,dual_branch,multitask,1.0,441,0,0.5440690517425537,1620.053955078125,1690.0697021484375
A2+A3,dual_branch,multitask,1.0,453,0,0.5075068473815918,2025.0673828125,1916.8280029296875
A2+A3,dual_branch,multitask,1.0,460,0,0.5674312710762024,2865.095458984375,1704.19921875
A2+A3,dual_branch,multitask,1.0,461,0,0.5868996381759644,2685.08935546875,1650.438232421875
A2+A3,dual_branch,multitask,1.0,478,0,0.641207218170166,3090.102783203125,1525.6383056640625
A2+A3,dual_branch,multitask,1.0,498,0,0.6023470759391785,1215.0404052734375,1624.6610107421875
A2+A3,dual_branch,multitask,1.0,509,0,0.6047059297561646,3255.1083984375,1600.6021728515625
A2+A3,dual_branch,multitask,1.0,514,0,0.592362105846405,3045.101318359375,1635.3524169921875
A2+A3,dual_branch,multitask,1.0,518,0,0.6711137890815735,1380.0458984375,1461.0732421875
A2+A3,dual_branch,multitask,1.0,522,0,0.571331799030304,2235.074462890625,1699.25341796875
A2+A3,dual_branch,multitask,1.0,530,0,0.6441777944564819,3150.10498046875,1482.410888671875
A2+A3,dual_branch,multitask,1.0,544,0,0.46154916286468506,1140.0379638671875,1944.844970703125
A2+A3,dual_branch,multitask,1.0,546,0,0.5263833403587341,1665.055419921875,1866.774658203125
A2+A3,dual_branch,multitask,1.0,561,0,0.630118191242218,2925.097412109375,1546.873046875
A2+A3,dual_branch,multitask,1.0,575,0,0.5274078249931335,3540.117919921875,1663.0751953125
A2+A3,dual_branch,multitask,1.0,578,0,0.5668273568153381,2625.08740234375,1701.4986572265625
A2+A3,dual_branch,multitask,1.0,580,1,0.5705657601356506,240.00799560546875,1700.605224609375
A2+A3,dual_branch,multitask,1.0,599,0,0.5484494566917419,1605.053466796875,1696.3951416015625
A2+A3,dual_branch,multitask,1.0,604,0,0.46666404604911804,2535.08447265625,1853.1324462890625
A2+A3,dual_branch,multitask,1.0,612,0,0.5786208510398865,1740.0579833984375,1693.5009765625
A2+A3,dual_branch,multitask,1.0,615,0,0.6556915044784546,1770.0589599609375,1494.0621337890625
A2+A3,dual_branch,multitask,1.0,617,0,0.6834748983383179,1755.0584716796875,1434.06982421875
A2+A3,dual_branch,multitask,1.0,629,0,0.5754937529563904,1815.0604248046875,1696.062744140625
A2+A3,dual_branch,multitask,1.0,635,0,0.6204068660736084,3045.101318359375,1553.3065185546875
A2+A3,dual_branch,multitask,1.0,637,0,0.6793084740638733,2970.098876953125,1443.849609375
A2+A3,dual_branch,multitask,1.0,647,0,0.5462521314620972,2640.087890625,1693.728759765625
A2+A3,dual_branch,multitask,1.0,653,0,0.588005542755127,3600.119873046875,1647.4005126953125
A2+A3,dual_branch,multitask,1.0,658,0,0.554358720779419,2070.06884765625,1651.52880859375
A2+A3,dual_branch,multitask,1.0,691,0,0.5441001653671265,1530.0509033203125,1689.4163818359375
A2+A3,dual_branch,multitask,1.0,692,0,0.5774370431900024,2655.08837890625,1700.7520751953125
A2+A3,dual_branch,multitask,1.0,700,0,0.5819259285926819,1380.0458984375,1691.18017578125
A2+A3,dual_branch,multitask,1.0,712,1,0.5621065497398376,960.031982421875,1683.37255859375
A2+A3,dual_branch,multitask,1.0,714,0,0.5756850838661194,1710.056884765625,1680.96923828125
A2+A3,dual_branch,multitask,1.0,740,0,0.4955706000328064,1395.0465087890625,1836.675048828125
A2+A3,dual_branch,multitask,1.0,741,0,0.5524140000343323,2865.095458984375,1696.7335205078125
A2+A3,dual_branch,multitask,1.0,744,0,0.4669967293739319,3120.10400390625,1869.717529296875
A2+A3,dual_branch,multitask,1.0,745,0,0.5536353588104248,2475.08251953125,1761.4862060546875
A2+A3,dual_branch,multitask,1.0,752,0,0.5959650874137878,1980.06591796875,1634.8897705078125
A2+A3,dual_branch,multitask,1.0,753,0,0.5838130116462708,1515.0504150390625,1669.966796875
A2+A3,dual_branch,multitask,1.0,762,0,0.5442384481430054,1830.0609130859375,1762.080322265625
A2+A3,dual_branch,multitask,1.0,770,0,0.5100677609443665,1485.0494384765625,1919.2154541015625
A2+A3,dual_branch,multitask,1.0,778,0,0.5643247365951538,3270.10888671875,1701.6527099609375
A2+A3,dual_branch,multitask,1.0,786,0,0.4794114828109741,2640.087890625,1911.070556640625
A2+A3,dual_branch,multitask,1.0,794,0,0.5310391783714294,3150.10498046875,1842.004638671875
A2+A3,dual_branch,multitask,1.0,807,0,0.4858831763267517,1530.0509033203125,1975.13232421875
A2+A3,dual_branch,multitask,1.0,811,0,0.5770479440689087,2925.097412109375,1689.1534423828125
A2+A3,dual_branch,multitask,1.0,814,0,0.5339891314506531,2190.072998046875,1675.9853515625
A2+A3,dual_branch,multitask,1.0,818,0,0.5517213344573975,2535.08447265625,1695.8072509765625
A2+A3,dual_branch,multitask,1.0,820,0,0.6025034785270691,2745.09130859375,1621.49853515625
A2+A3,dual_branch,multitask,1.0,828,0,0.47982165217399597,1650.054931640625,1876.8211669921875
A2+A3,dual_branch,multitask,1.0,854,0,0.5950626134872437,1455.0484619140625,1627.1766357421875
A2+A3,dual_branch,multitask,1.0,868,0,0.4654616713523865,2565.08544921875,1909.9453125
A2+A3,dual_branch,multitask,1.0,875,0,0.5969223380088806,1335.04443359375,1622.583984375
A2+A3,dual_branch,multitask,1.0,885,0,0.6547268033027649,1380.0458984375,1496.705078125
A2+A3,dual_branch,multitask,1.0,904,0,0.4758734107017517,1755.0584716796875,1863.1927490234375
A2+A3,dual_branch,multitask,1.0,909,0,0.5344721674919128,3540.117919921875,1825.9737548828125
A2+A3,dual_branch,multitask,1.0,912,0,0.6596158742904663,2820.093994140625,1485.7210693359375
A2+A3,dual_branch,multitask,1.0,980,0,0.7195117473602295,2010.06689453125,1353.628662109375
A2+A3,dual_branch,multitask,1.0,993,0,0.5744252800941467,2505.08349609375,1692.720703125
A2+A3,dual_branch,multitask,1.0,997,0,0.5369475483894348,2955.098388671875,1707.266845703125
A2+A3,dual_branch,multitask,1.0,1027,0,0.7042738199234009,1545.0513916015625,1387.676513671875
A2+A3,dual_branch,multitask,1.0,1032,0,0.46537113189697266,2970.098876953125,1909.61767578125
A2+A3,dual_branch,multitask,1.0,1055,0,0.6148931980133057,2175.072509765625,1571.627685546875
A2+A3,dual_branch,multitask,1.0,1073,0,0.6023697853088379,2640.087890625,1618.1463623046875
A2+A3,dual_branch,multitask,1.0,1077,0,0.4646744132041931,3450.114990234375,1922.062255859375
A2+A3,dual_branch,multitask,1.0,1079,1,0.5837072134017944,1050.034912109375,1696.58544921875
A2+A3,dual_branch,multitask,1.0,1089,0,0.6878365278244019,2370.078857421875,1344.349853515625
A2+A3,dual_branch,multitask,1.0,1097,0,0.4879915416240692,1515.0504150390625,1837.5225830078125
A2+A3,dual_branch,multitask,1.0,1109,0,0.6075787544250488,3135.1044921875,1592.2796630859375
A2+A3,dual_branch,multitask,1.0,1127,0,0.5440355539321899,2085.0693359375,1797.9404296875
A2+A3,dual_branch,multitask,1.0,1144,0,0.4675334095954895,3135.1044921875,1884.2283935546875
A2+A3,dual_branch,multitask,1.0,1148,0,0.6087790727615356,2400.079833984375,1589.089111328125
A2+A3,dual_branch,multitask,1.0,1165,0,0.4733089506626129,2580.0859375,1908.5123291015625
A2+A3,dual_branch,multitask,1.0,1168,0,0.49756285548210144,1620.053955078125,1760.690185546875
A2+A3,dual_branch,multitask,1.0,1175,1,0.6339700222015381,870.0289916992188,1528.6290283203125
A2+A3,dual_branch,multitask,1.0,1191,0,0.4895780086517334,1290.04296875,1802.2081298828125
A2+A3,dual_branch,multitask,1.0,1200,1,0.49051976203918457,510.0169677734375,1798.8685302734375
A2+A3,dual_branch,multitask,1.0,1203,0,0.6280908584594727,2640.087890625,1531.7979736328125
A2+A3,dual_branch,multitask,1.0,1204,0,0.47248876094818115,2730.0908203125,1898.4659423828125
A2+A3,dual_branch,multitask,1.0,1216,0,0.6803259253501892,2430.080810546875,1440.855224609375
A2+A3,dual_branch,multitask,1.0,1231,1,0.4874515235424042,315.010498046875,1813.9559326171875
A2+A3,dual_branch,multitask,1.0,1243,1,0.7149028182029724,915.0304565429688,1362.63427734375
A2+A3,dual_branch,multitask,1.0,1249,0,0.578632652759552,2580.0859375,1692.910400390625
A2+A3,dual_branch,multitask,1.0,1271,0,0.5288740396499634,2520.083984375,1678.53173828125
A2+A3,dual_branch,multitask,1.0,1284,1,0.5836862325668335,375.0124816894531,1680.6014404296875
